ModelSEED ID,External ID,Source
rxn13941,R05646,KEGG
rxn13942,R07411,KEGG
rxn13943,R00758,KEGG
rxn13947,R05645,KEGG
rxn13947,R09768,KEGG
rxn13948,R08462,KEGG
rxn13949,R08982,KEGG
rxn13950,R07626,KEGG
rxn13951,R01317,KEGG
rxn13952,R08795,KEGG
rxn13953,R08760,KEGG
rxn13954,R08946,KEGG
rxn13955,R08858,KEGG
rxn13956,R08746,KEGG
rxn13957,R08753,KEGG
rxn13958,R08616,KEGG
rxn13960,R08830,KEGG
rxn13961,R05259,KEGG
rxn13962,R07160,KEGG
rxn13963,R00052,KEGG
rxn13964,R00606,KEGG
rxn13965,R08870,KEGG
rxn13966,R08656,KEGG
rxn13967,R08813,KEGG
rxn13968,R08832,KEGG
rxn13969,R08611,KEGG
rxn13970,R08824,KEGG
rxn13971,R08974,KEGG
rxn13972,R08705,KEGG
rxn13973,R08716,KEGG
rxn13974,R01196,KEGG
rxn13975,R08620,KEGG
rxn13976,R08702,KEGG
rxn13977,R08629,KEGG
rxn13979,R08872,KEGG
rxn13980,R08723,KEGG
rxn13981,R08950,KEGG
rxn13983,R08646,KEGG
rxn13984,R08665,KEGG
rxn13985,R05182,KEGG
rxn13986,R08670,KEGG
rxn13987,R02829,KEGG
rxn13988,R08925,KEGG
rxn13989,R06716,KEGG
rxn13990,R08968,KEGG
rxn13991,R08686,KEGG
rxn13993,R08789,KEGG
rxn13994,R04927,KEGG
rxn13995,R08641,KEGG
rxn13996,R08779,KEGG
rxn13997,R08560,KEGG
rxn13998,R08806,KEGG
rxn13999,R08711,KEGG
rxn14001,R08605,KEGG
rxn14002,R08160,KEGG
rxn14003,R00124,KEGG
rxn14003,R02121,KEGG
rxn14003,R02996,KEGG
rxn14003,R03852,KEGG
rxn14003,R04168,KEGG
rxn14003,R04193,KEGG
rxn14003,R04422,KEGG
rxn14003,R06183,KEGG
rxn14003,R07480,KEGG
rxn14003,R08679,KEGG
rxn14004,R08619,KEGG
rxn14005,R08790,KEGG
rxn14006,R00047,KEGG
rxn14007,R08945,KEGG
rxn14008,R08617,KEGG
rxn14009,R08993,KEGG
rxn14010,R00148,KEGG
rxn14011,R08752,KEGG
rxn14012,R08747,KEGG
rxn14013,R08912,KEGG
rxn14014,R01383,KEGG
rxn14015,R08740,KEGG
rxn14016,R08563,KEGG
rxn14017,R08657,KEGG
rxn14018,R00073,KEGG
rxn14019,R07495,KEGG
rxn14020,R08815,KEGG
rxn14021,R00283,KEGG
rxn14022,R08869,KEGG
rxn14023,R05711,KEGG
rxn14024,R02222,KEGG
rxn14025,R08662,KEGG
rxn14026,R08977,KEGG
rxn14027,R08602,KEGG
rxn14028,R00787,KEGG
rxn14029,R08769,KEGG
rxn14030,R06660,KEGG
rxn14031,R08914,KEGG
rxn14032,R02122,KEGG
rxn14033,R07767,KEGG
rxn14034,R03446,KEGG
rxn14035,R08595,KEGG
rxn14036,R05751,KEGG
rxn14037,R08683,KEGG
rxn14038,R01054,KEGG
rxn14039,R08574,KEGG
rxn14040,R08751,KEGG
rxn14041,R08963,KEGG
rxn14042,R08771,KEGG
rxn14043,R08871,KEGG
rxn14044,R08926,KEGG
rxn14045,R01078,KEGG
rxn14046,R00124,KEGG
rxn14046,R02121,KEGG
rxn14046,R02996,KEGG
rxn14046,R03852,KEGG
rxn14046,R04168,KEGG
rxn14046,R04193,KEGG
rxn14046,R04422,KEGG
rxn14046,R06183,KEGG
rxn14046,R07480,KEGG
rxn14046,R08679,KEGG
rxn14047,R08873,KEGG
rxn14048,R01197,KEGG
rxn14049,R08728,KEGG
rxn14050,R08678,KEGG
rxn14051,R08807,KEGG
rxn14053,R05463,KEGG
rxn14054,R05233,KEGG
rxn14055,R08647,KEGG
rxn14056,R08967,KEGG
rxn14057,R00859,KEGG
rxn14058,R00557,KEGG
rxn14059,R08628,KEGG
rxn14060,R08868,KEGG
rxn14061,R08748,KEGG
rxn14062,R02361,KEGG
rxn14063,R08878,KEGG
rxn14064,R08685,KEGG
rxn14065,R08810,KEGG
rxn14066,R08694,KEGG
rxn14068,R08654,KEGG
rxn14069,R08846,KEGG
rxn14070,R08689,KEGG
rxn14071,R00634,KEGG
rxn14072,R08505,KEGG
rxn14073,R01122,KEGG
rxn14074,R08668,KEGG
rxn14075,R08822,KEGG
rxn14077,R08714,KEGG
rxn14078,R01886,KEGG
rxn14079,R08839,KEGG
rxn14080,R08697,KEGG
rxn14081,R08972,KEGG
rxn14082,R08604,KEGG
rxn14083,R08913,KEGG
rxn14084,R08762,KEGG
rxn14085,R08782,KEGG
rxn14086,R06404,KEGG
rxn14087,R08944,KEGG
rxn14088,R08682,KEGG
rxn14089,R05234,KEGG
rxn14090,R08952,KEGG
rxn14091,R00111,KEGG
rxn14093,R08962,KEGG
rxn14094,R08755,KEGG
rxn14096,R08992,KEGG
rxn14097,R01169,KEGG
rxn14098,R08936,KEGG
rxn14099,R01835,KEGG
rxn14100,R08867,KEGG
rxn14101,R08492,KEGG
rxn14102,R08644,KEGG
rxn14103,R08814,KEGG
rxn14104,R08676,KEGG
rxn14105,R08763,KEGG
rxn14106,R00917,KEGG
rxn14107,R08607,KEGG
rxn14108,R08571,KEGG
rxn14109,R08567,KEGG
rxn14110,R08841,KEGG
rxn14111,R00124,KEGG
rxn14111,R02121,KEGG
rxn14111,R02996,KEGG
rxn14111,R03852,KEGG
rxn14111,R04168,KEGG
rxn14111,R04193,KEGG
rxn14111,R04422,KEGG
rxn14111,R06183,KEGG
rxn14111,R07480,KEGG
rxn14111,R08679,KEGG
rxn14112,R08597,KEGG
rxn14113,R08792,KEGG
rxn14114,R08772,KEGG
rxn14115,R08857,KEGG
rxn14118,R08622,KEGG
rxn14119,R02364,KEGG
rxn14120,R00937,KEGG
rxn14121,R04611,KEGG
rxn14122,R08636,KEGG
rxn14123,R03971,KEGG
rxn14124,R08957,KEGG
rxn14125,R08638,KEGG
rxn14126,R08528,KEGG
rxn14127,R08655,KEGG
rxn14128,R03185,KEGG
rxn14129,R08923,KEGG
rxn14130,R08660,KEGG
rxn14132,R08700,KEGG
rxn14133,R08669,KEGG
rxn14134,R08838,KEGG
rxn14135,R08850,KEGG
rxn14136,R06392,KEGG
rxn14137,R08681,KEGG
rxn14138,R04811,KEGG
rxn14139,R08889,KEGG
rxn14140,R08859,KEGG
rxn14141,R00595,KEGG
rxn14142,R08754,KEGG
rxn14143,R08965,KEGG
rxn14144,R08615,KEGG
rxn14146,R08991,KEGG
rxn14147,R08777,KEGG
rxn14148,R08880,KEGG
rxn14149,R08761,KEGG
rxn14150,R08573,KEGG
rxn14151,R00493,KEGG
rxn14152,R08566,KEGG
rxn14153,R08916,KEGG
rxn14154,R00124,KEGG
rxn14154,R02121,KEGG
rxn14154,R02996,KEGG
rxn14154,R03852,KEGG
rxn14154,R04168,KEGG
rxn14154,R04193,KEGG
rxn14154,R04422,KEGG
rxn14154,R06183,KEGG
rxn14154,R07480,KEGG
rxn14154,R08679,KEGG
rxn14155,R08684,KEGG
rxn14156,R08645,KEGG
rxn14157,R08924,KEGG
rxn14159,R01195,KEGG
rxn14161,R08675,KEGG
rxn14162,R00555,KEGG
rxn14163,R08691,KEGG
rxn14164,R08943,KEGG
rxn14165,R08663,KEGG
rxn14166,R08840,KEGG
rxn14167,R08637,KEGG
rxn14169,R01291,KEGG
rxn14170,R08921,KEGG
rxn14171,R01680,KEGG
rxn14171,R06219,KEGG
rxn14172,R08621,KEGG
rxn14173,R01106,KEGG
rxn14174,R08724,KEGG
rxn14175,R08630,KEGG
rxn14176,R08955,KEGG
rxn14177,R08958,KEGG
rxn14178,R01199,KEGG
rxn14179,R08959,KEGG
rxn14180,R08941,KEGG
rxn14181,R08876,KEGG
rxn14182,R08625,KEGG
rxn14183,R08623,KEGG
rxn14184,R00800,KEGG
rxn14185,R08964,KEGG
rxn14186,R08922,KEGG
rxn14187,R08578,KEGG
rxn14188,R08690,KEGG
rxn14189,R08844,KEGG
rxn14190,R08632,KEGG
rxn14191,R08559,KEGG
rxn14192,R07722,KEGG
rxn14193,R08744,KEGG
rxn14194,R08661,KEGG
rxn14195,R00645,KEGG
rxn14196,R00918,KEGG
rxn14196,R08649,KEGG
rxn14197,R01347,KEGG
rxn14198,R08778,KEGG
rxn14199,R08804,KEGG
rxn14200,R08791,KEGG
rxn14202,R08757,KEGG
rxn14203,R08708,KEGG
rxn14205,R08631,KEGG
rxn14206,R08817,KEGG
rxn14207,R01146,KEGG
rxn14208,R08701,KEGG
rxn14209,R08652,KEGG
rxn14210,R08765,KEGG
rxn14211,R08823,KEGG
rxn14212,R08738,KEGG
rxn14213,R08494,KEGG
rxn14214,R08978,KEGG
rxn14215,R08695,KEGG
rxn14216,R00601,KEGG
rxn14217,R08973,KEGG
rxn14219,R08780,KEGG
rxn14221,R08612,KEGG
rxn14222,R08499,KEGG
rxn14223,R08828,KEGG
rxn14224,R08915,KEGG
rxn14225,R08788,KEGG
rxn14227,R02675,KEGG
rxn14228,R08745,KEGG
rxn14229,R00849,KEGG
rxn14231,R08592,KEGG
rxn14232,R08939,KEGG
rxn14233,R08370,KEGG
rxn14236,R08725,KEGG
rxn14237,R08674,KEGG
rxn14238,R08942,KEGG
rxn14239,R08917,KEGG
rxn14241,R00083,KEGG
rxn14242,R00399,KEGG
rxn14243,R08805,KEGG
rxn14244,R08642,KEGG
rxn14245,R08698,KEGG
rxn14246,R08633,KEGG
rxn14247,R08949,KEGG
rxn14248,R08624,KEGG
rxn14249,R08816,KEGG
rxn14250,R00025,KEGG
rxn14251,R08579,KEGG
rxn14253,R06668,KEGG
rxn14254,R04979,KEGG
rxn14255,R08543,KEGG
rxn14256,R08613,KEGG
rxn14257,R01448,KEGG
rxn14258,R08787,KEGG
rxn14258,R10605,KEGG
rxn14259,R08653,KEGG
rxn14260,R07298,KEGG
rxn14260,R08658,KEGG
rxn14261,R08756,KEGG
rxn14262,R08709,KEGG
rxn14263,R08587,KEGG
rxn14264,R08951,KEGG
rxn14265,R03532,KEGG
rxn14266,R00124,KEGG
rxn14266,R02121,KEGG
rxn14266,R02996,KEGG
rxn14266,R03852,KEGG
rxn14266,R04168,KEGG
rxn14266,R04193,KEGG
rxn14266,R04422,KEGG
rxn14266,R06183,KEGG
rxn14266,R07480,KEGG
rxn14266,R08679,KEGG
rxn14267,R08918,KEGG
rxn14268,R08712,KEGG
rxn14269,R00828,KEGG
rxn14270,R05808,KEGG
rxn14271,R06417,KEGG
rxn14273,R08666,KEGG
rxn14274,R08739,KEGG
rxn14275,R05526,KEGG
rxn14276,R08980,KEGG
rxn14277,R02661,KEGG
rxn14278,R08634,KEGG
rxn14279,R08938,KEGG
rxn14281,R08688,KEGG
rxn14282,R08920,KEGG
rxn14284,R08808,KEGG
rxn14285,R08672,KEGG
rxn14286,R08948,KEGG
rxn14287,R06736,KEGG
rxn14288,R04346,KEGG
rxn14289,R01842,KEGG
rxn14290,R08643,KEGG
rxn14291,R02498,KEGG
rxn14292,R05462,KEGG
rxn14293,R08583,KEGG
rxn14294,R08696,KEGG
rxn14295,R08593,KEGG
rxn14296,R08733,KEGG
rxn14297,R08776,KEGG
rxn14299,R01868,KEGG
rxn14300,R08713,KEGG
rxn14301,R01686,KEGG
rxn14302,R08590,KEGG
rxn14303,R08727,KEGG
rxn14305,R08673,KEGG
rxn14306,R03148,KEGG
rxn14307,R00102,KEGG
rxn14308,R08627,KEGG
rxn14309,R08576,KEGG
rxn14310,R08874,KEGG
rxn14311,R08734,KEGG
rxn14312,R00124,KEGG
rxn14312,R02121,KEGG
rxn14312,R02996,KEGG
rxn14312,R03852,KEGG
rxn14312,R04168,KEGG
rxn14312,R04193,KEGG
rxn14312,R04422,KEGG
rxn14312,R06183,KEGG
rxn14312,R07480,KEGG
rxn14312,R08679,KEGG
rxn14315,R08693,KEGG
rxn14316,R00690,KEGG
rxn14316,R00698,KEGG
rxn14317,R01348,KEGG
rxn14318,R00744,KEGG
rxn14319,R08721,KEGG
rxn14320,R08601,KEGG
rxn14321,R05471,KEGG
rxn14322,R08954,KEGG
rxn14323,R08610,KEGG
rxn14324,R06452,KEGG
rxn14325,R00124,KEGG
rxn14325,R02121,KEGG
rxn14325,R02996,KEGG
rxn14325,R03852,KEGG
rxn14325,R04168,KEGG
rxn14325,R04193,KEGG
rxn14325,R04422,KEGG
rxn14325,R06183,KEGG
rxn14325,R07480,KEGG
rxn14325,R08679,KEGG
rxn14326,R01490,KEGG
rxn14327,R08961,KEGG
rxn14329,R01718,KEGG
rxn14330,R08826,KEGG
rxn14331,R08659,KEGG
rxn14332,R06735,KEGG
rxn14333,R08749,KEGG
rxn14334,R08750,KEGG
rxn14335,R08819,KEGG
rxn14336,R08562,KEGG
rxn14337,R02011,KEGG
rxn14338,R00599,KEGG
rxn14339,R08667,KEGG
rxn14340,R08584,KEGG
rxn14341,R00141,KEGG
rxn14342,R08706,KEGG
rxn14343,R00596,KEGG
rxn14343,R10497,KEGG
rxn14344,R03974,KEGG
rxn14345,R08966,KEGG
rxn14346,R04112,KEGG
rxn14347,R08640,KEGG
rxn14348,R08707,KEGG
rxn14349,R00914,KEGG
rxn14350,R00918,KEGG
rxn14351,R08680,KEGG
rxn14352,R08875,KEGG
rxn14353,R08981,KEGG
rxn14354,R08168,KEGG
rxn14355,R08687,KEGG
rxn14356,R02166,KEGG
rxn14357,R08947,KEGG
rxn14358,R00798,KEGG
rxn14359,R08635,KEGG
rxn14360,R01052,KEGG
rxn14361,R08845,KEGG
rxn14362,R08671,KEGG
rxn14363,R08919,KEGG
rxn14364,R08862,KEGG
rxn14365,R08600,KEGG
rxn14366,R08594,KEGG
rxn14367,R08735,KEGG
rxn14368,R08855,KEGG
rxn14370,R08704,KEGG
rxn14371,R08726,KEGG
rxn14372,R08937,KEGG
rxn14374,R08940,KEGG
rxn14375,R08960,KEGG
rxn14376,R08664,KEGG
rxn14377,R05197,KEGG
rxn14378,R08710,KEGG
rxn14379,R03850,KEGG
rxn14380,R00417,KEGG
rxn14381,R08969,KEGG
rxn14382,R08618,KEGG
rxn14384,R08626,KEGG
rxn14385,R08768,KEGG
rxn14387,R08803,KEGG
rxn14388,R08577,KEGG
rxn14389,R06436,KEGG
rxn14390,R08785,KEGG
rxn14391,R00334,KEGG
rxn14392,R00076,KEGG
rxn14393,R00124,KEGG
rxn14393,R02121,KEGG
rxn14393,R02996,KEGG
rxn14393,R03852,KEGG
rxn14393,R04168,KEGG
rxn14393,R04193,KEGG
rxn14393,R04422,KEGG
rxn14393,R06183,KEGG
rxn14393,R07480,KEGG
rxn14393,R08679,KEGG
rxn14394,R00069,KEGG
rxn14395,R00789,KEGG
rxn14396,R01217,KEGG
rxn14397,R08979,KEGG
rxn14398,R08561,KEGG
rxn14399,R08970,KEGG
rxn14400,R08809,KEGG
rxn14401,R09380,KEGG
rxn14402,R09381,KEGG
rxn15000,R00001,KEGG
rxn15002,R00010,KEGG
rxn15002,R06103,KEGG
rxn15003,R00015,KEGG
rxn15004,R00015,KEGG
rxn15005,R00022,KEGG
rxn15007,R00026,KEGG
rxn15008,R00027,KEGG
rxn15009,R00027,KEGG
rxn15010,R00028,KEGG
rxn15011,R00028,KEGG
rxn15011,R06084,KEGG
rxn15012,R00049,KEGG
rxn15013,R00049,KEGG
rxn15014,R00063,KEGG
rxn15015,R00063,KEGG
rxn15016,R00167,KEGG
rxn15017,R00180,KEGG
rxn15018,R00182,KEGG
rxn15019,R00195,KEGG
rxn15020,R00198,KEGG
rxn15021,R00226,KEGG
rxn15022,R00267,KEGG
rxn15023,R00267,KEGG
rxn15024,R00300,KEGG
rxn15025,R00301,KEGG
rxn15026,R00301,KEGG
rxn15027,R00302,KEGG
rxn15028,R00302,KEGG
rxn15029,R00303,KEGG
rxn15030,R00304,KEGG
rxn15031,R00305,KEGG
rxn15032,R00305,KEGG
rxn15033,R00306,KEGG
rxn15035,R00307,KEGG
rxn15036,R00327,KEGG
rxn15037,R00327,KEGG
rxn15038,R00337,KEGG
rxn15039,R00337,KEGG
rxn15040,R00340,KEGG
rxn15041,R00379,KEGG
rxn15042,R00381,KEGG
rxn15043,R00382,KEGG
rxn15044,R00471,KEGG
rxn15045,R00479,KEGG
rxn15046,R00479,KEGG
rxn15047,R00503,KEGG
rxn15048,R00503,KEGG
rxn15049,R00510,KEGG
rxn15050,R00534,KEGG
rxn15051,R00550,KEGG
rxn15052,R00550,KEGG
rxn15053,R00631,KEGG
rxn15054,R00638,KEGG
rxn15055,R00668,KEGG
rxn15056,R00709,KEGG
rxn15057,R00709,KEGG
rxn15058,R00725,KEGG
rxn15059,R00725,KEGG
rxn15060,R00761,KEGG
rxn15061,R00765,KEGG
rxn15062,R00766,KEGG
rxn15062,R06073,KEGG
rxn15063,R00767,KEGG
rxn15064,R00768,KEGG
rxn15065,R00769,KEGG
rxn15066,R00770,KEGG
rxn15067,R00801,KEGG
rxn15067,R06087,KEGG
rxn15068,R00801,KEGG
rxn15068,R06087,KEGG
rxn15069,R00802,KEGG
rxn15069,R06088,KEGG
rxn15070,R00834,KEGG
rxn15071,R00834,KEGG
rxn15072,R00835,KEGG
rxn15073,R00837,KEGG
rxn15073,R06113,KEGG
rxn15074,R06113,KEGG
rxn15075,R00838,KEGG
rxn15075,R06115,KEGG
rxn15078,R00839,KEGG
rxn15079,R00850,KEGG
rxn15080,R00850,KEGG
rxn15081,R00867,KEGG
rxn15082,R00874,KEGG
rxn15083,R00874,KEGG
rxn15084,R00876,KEGG
rxn15085,R00877,KEGG
rxn15086,R00877,KEGG
rxn15087,R00878,KEGG
rxn15088,R00879,KEGG
rxn15089,R00887,KEGG
rxn15090,R00896,KEGG
rxn15091,R00896,KEGG
rxn15092,R00932,KEGG
rxn15093,R00932,KEGG
rxn15094,R00935,KEGG
rxn15095,R00947,KEGG
rxn15097,R00952,KEGG
rxn15098,R00952,KEGG
rxn15100,R00953,KEGG
rxn15100,R06058,KEGG
rxn15101,R00953,KEGG
rxn15101,R06058,KEGG
rxn15102,R00957,KEGG
rxn15103,R00957,KEGG
rxn15103,R06061,KEGG
rxn15104,R01006,KEGG
rxn15105,R01006,KEGG
rxn15106,R01048,KEGG
rxn15107,R01048,KEGG
rxn15108,R01049,KEGG
rxn15109,R01050,KEGG
rxn15111,R01052,KEGG
rxn15112,R01053,KEGG
rxn15113,R01055,KEGG
rxn15114,R01056,KEGG
rxn15115,R01057,KEGG
rxn15116,R01070,KEGG
rxn15117,R01079,KEGG
rxn15118,R01080,KEGG
rxn15120,R01092,KEGG
rxn15121,R01092,KEGG
rxn15122,R01093,KEGG
rxn15123,R01093,KEGG
rxn15124,R01094,KEGG
rxn15125,R01094,KEGG
rxn15126,R01095,KEGG
rxn15127,R01095,KEGG
rxn15128,R01096,KEGG
rxn15129,R01096,KEGG
rxn15130,R01097,KEGG
rxn15131,R01097,KEGG
rxn15132,R01098,KEGG
rxn15133,R01098,KEGG
rxn15134,R01099,KEGG
rxn15135,R01099,KEGG
rxn15136,R01100,KEGG
rxn15139,R01101,KEGG
rxn15139,R06091,KEGG
rxn15140,R01103,KEGG
rxn15140,R06070,KEGG
rxn15141,R01103,KEGG
rxn15141,R06070,KEGG
rxn15142,R01104,KEGG
rxn15143,R01104,KEGG
rxn15145,R01117,KEGG
rxn15146,R01117,KEGG
rxn15147,R01128,KEGG
rxn15148,R01139,KEGG
rxn15149,R01139,KEGG
rxn15150,R01140,KEGG
rxn15151,R01184,KEGG
rxn15152,R01194,KEGG
rxn15152,R06093,KEGG
rxn15153,R01194,KEGG
rxn15153,R06093,KEGG
rxn15154,R01200,KEGG
rxn15155,R01201,KEGG
rxn15156,R01202,KEGG
rxn15157,R01203,KEGG
rxn15158,R01204,KEGG
rxn15159,R01205,KEGG
rxn15159,R06055,KEGG
rxn15160,R01206,KEGG
rxn15161,R01207,KEGG
rxn15162,R01245,KEGG
rxn15163,R01266,KEGG
rxn15164,R01270,KEGG
rxn15165,R01273,KEGG
rxn15166,R01286,KEGG
rxn15167,R01290,KEGG
rxn15168,R01110,KEGG
rxn15168,R01292,KEGG
rxn15169,R01315,KEGG
rxn15170,R01316,KEGG
rxn15171,R01324,KEGG
rxn15172,R01324,KEGG
rxn15173,R01326,KEGG
rxn15174,R01326,KEGG
rxn15175,R01327,KEGG
rxn15176,R01327,KEGG
rxn15177,R01328,KEGG
rxn15178,R01328,KEGG
rxn15179,R01329,KEGG
rxn15179,R06142,KEGG
rxn15180,R01330,KEGG
rxn15181,R01330,KEGG
rxn15182,R01332,KEGG
rxn15183,R01332,KEGG
rxn15184,R01332,KEGG
rxn15185,R01429,KEGG
rxn15186,R01429,KEGG
rxn15187,R01430,KEGG
rxn15188,R01430,KEGG
rxn15189,R01431,KEGG
rxn15190,R01431,KEGG
rxn15191,R01432,KEGG
rxn15192,R01432,KEGG
rxn15193,R01433,KEGG
rxn15194,R01433,KEGG
rxn15195,R01441,KEGG
rxn15196,R01441,KEGG
rxn15197,R01442,KEGG
rxn15198,R01442,KEGG
rxn15199,R01443,KEGG
rxn15200,R01443,KEGG
rxn15202,R01444,KEGG
rxn15203,R01444,KEGG
rxn15205,R01445,KEGG
rxn15206,R01445,KEGG
rxn15207,R01460,KEGG
rxn15208,R01460,KEGG
rxn15209,R01476,KEGG
rxn15210,R01478,KEGG
rxn15211,R01480,KEGG
rxn15212,R01481,KEGG
rxn15213,R01482,KEGG
rxn15214,R01483,KEGG
rxn15215,R01484,KEGG
rxn15216,R01494,KEGG
rxn15217,R01498,KEGG
rxn15218,R01498,KEGG
rxn15219,R01526,KEGG
rxn15220,R01541,KEGG
rxn15222,R01555,KEGG
rxn15222,R06040,KEGG
rxn15223,R01556,KEGG
rxn15224,R01556,KEGG
rxn15224,R06251,KEGG
rxn15225,R01557,KEGG
rxn15226,R01557,KEGG
rxn15226,R06218,KEGG
rxn15227,R01577,KEGG
rxn15228,R01641,KEGG
rxn15229,R01677,KEGG
rxn15230,R01678,KEGG
rxn15230,R06098,KEGG
rxn15232,R01680,KEGG
rxn15233,R01718,KEGG
rxn15234,R01754,KEGG
rxn15235,R01754,KEGG
rxn15236,R01757,KEGG
rxn15237,R01757,KEGG
rxn15238,R01758,KEGG
rxn15239,R01758,KEGG
rxn15240,R01759,KEGG
rxn15241,R01759,KEGG
rxn15242,R01760,KEGG
rxn15243,R01760,KEGG
rxn15244,R01761,KEGG
rxn15245,R01761,KEGG
rxn15246,R01762,KEGG
rxn15247,R01762,KEGG
rxn15248,R01770,KEGG
rxn15249,R01786,KEGG
rxn15250,R01788,KEGG
rxn15251,R01790,KEGG
rxn15251,R01791,KEGG
rxn15251,R03115,KEGG
rxn15252,R01803,KEGG
rxn15253,R01803,KEGG
rxn15254,R01804,KEGG
rxn15255,R01804,KEGG
rxn15256,R01805,KEGG
rxn15257,R01805,KEGG
rxn15258,R01806,KEGG
rxn15259,R01806,KEGG
rxn15260,R01807,KEGG
rxn15261,R01807,KEGG
rxn15262,R01808,KEGG
rxn15263,R01808,KEGG
rxn15264,R01810,KEGG
rxn15265,R01810,KEGG
rxn15266,R01811,KEGG
rxn15267,R01811,KEGG
rxn15270,R01819,KEGG
rxn15271,R01830,KEGG
rxn15272,R01844,KEGG
rxn15273,R01887,KEGG
rxn15274,R01887,KEGG
rxn15275,R01892,KEGG
rxn15276,R01895,KEGG
rxn15277,R01898,KEGG
rxn15278,R01899,KEGG
rxn15279,R01899,KEGG
rxn15280,R01900,KEGG
rxn15281,R01900,KEGG
rxn15282,R01946,KEGG
rxn15283,R01946,KEGG
rxn15284,R01961,KEGG
rxn15285,R01962,KEGG
rxn15286,R01963,KEGG
rxn15287,R01964,KEGG
rxn15288,R01965,KEGG
rxn15289,R01966,KEGG
rxn15290,R01980,KEGG
rxn15291,R01981,KEGG
rxn15292,R01982,KEGG
rxn15293,R01983,KEGG
rxn15294,R01984,KEGG
rxn15295,R02008,KEGG
rxn15296,R02036,KEGG
rxn15297,R02050,KEGG
rxn15298,R02073,KEGG
rxn15299,R02112,KEGG
rxn15300,R02112,KEGG
rxn15301,R02113,KEGG
rxn15302,R02114,KEGG
rxn15303,R02115,KEGG
rxn15304,R02116,KEGG
rxn15305,R02128,KEGG
rxn15306,R02137,KEGG
rxn15307,R02143,KEGG
rxn15310,R02168,KEGG
rxn15310,R06125,KEGG
rxn15311,R06125,KEGG
rxn15312,R02171,KEGG
rxn15313,R02172,KEGG
rxn15314,R02189,KEGG
rxn15315,R02250,KEGG
rxn15317,R02258,KEGG
rxn15318,R02264,KEGG
rxn15319,R02341,KEGG
rxn15320,R02345,KEGG
rxn15321,R02362,KEGG
rxn15321,R06250,KEGG
rxn15322,R02365,KEGG
rxn15323,R02365,KEGG
rxn15324,R02376,KEGG
rxn15325,R02376,KEGG
rxn15326,R02395,KEGG
rxn15327,R02396,KEGG
rxn15328,R02396,KEGG
rxn15329,R02397,KEGG
rxn15330,R02397,KEGG
rxn15331,R02398,KEGG
rxn15332,R02398,KEGG
rxn15333,R02424,KEGG
rxn15334,R02425,KEGG
rxn15335,R02436,KEGG
rxn15336,R02436,KEGG
rxn15337,R02437,KEGG
rxn15338,R02437,KEGG
rxn15339,R02438,KEGG
rxn15340,R02438,KEGG
rxn15341,R02531,KEGG
rxn15341,R10715,KEGG
rxn15342,R02558,KEGG
rxn15343,R02558,KEGG
rxn15345,R02577,KEGG
rxn15346,R02577,KEGG
rxn15348,R02595,KEGG
rxn15349,R02595,KEGG
rxn15350,R02630,KEGG
rxn15351,R02630,KEGG
rxn15352,R02631,KEGG
rxn15353,R02693,KEGG
rxn15354,R05607,KEGG
rxn15358,R02709,KEGG
rxn15359,R02727,KEGG
rxn15359,R06053,KEGG
rxn15360,R02727,KEGG
rxn15360,R06053,KEGG
rxn15361,R02731,KEGG
rxn15362,R02737,KEGG
rxn15362,R06226,KEGG
rxn15363,R02738,KEGG
rxn15364,R02740,KEGG
rxn15365,R02747,KEGG
rxn15366,R02818,KEGG
rxn15367,R02818,KEGG
rxn15368,R02825,KEGG
rxn15369,R02846,KEGG
rxn15369,R03524,KEGG
rxn15370,R02846,KEGG
rxn15371,R02854,KEGG
rxn15372,R02854,KEGG
rxn15373,R02855,KEGG
rxn15374,R02860,KEGG
rxn15375,R02860,KEGG
rxn15376,R02886,KEGG
rxn15377,R02886,KEGG
rxn15378,R02898,KEGG
rxn15379,R02926,KEGG
rxn15380,R02926,KEGG
rxn15382,R02945,KEGG
rxn15383,R02948,KEGG
rxn15386,R02985,KEGG
rxn15387,R02985,KEGG
rxn15388,R03042,KEGG
rxn15389,R03075,KEGG
rxn15390,R03075,KEGG
rxn15392,R03172,KEGG
rxn15392,R03173,KEGG
rxn15393,R03248,KEGG
rxn15394,R03248,KEGG
rxn15395,R03260,KEGG
rxn15396,R03268,KEGG
rxn15399,R03323,KEGG
rxn15400,R03323,KEGG
rxn15401,R03352,KEGG
rxn15402,R03355,KEGG
rxn15402,R06099,KEGG
rxn15403,R03359,KEGG
rxn15404,R03491,KEGG
rxn15404,R05999,KEGG
rxn15405,R03491,KEGG
rxn15405,R05999,KEGG
rxn15406,R03492,KEGG
rxn15406,R06001,KEGG
rxn15407,R03534,KEGG
rxn15408,R03534,KEGG
rxn15410,R03542,KEGG
rxn15411,R03569,KEGG
rxn15412,R03604,KEGG
rxn15413,R03604,KEGG
rxn15414,R03617,KEGG
rxn15415,R03618,KEGG
rxn15416,R03618,KEGG
rxn15417,R03634,KEGG
rxn15417,R06152,KEGG
rxn15418,R03634,KEGG
rxn15418,R06152,KEGG
rxn15419,R03703,KEGG
rxn15420,R03703,KEGG
rxn15422,R03737,KEGG
rxn15423,R03748,KEGG
rxn15424,R03748,KEGG
rxn15425,R03801,KEGG
rxn15425,R06106,KEGG
rxn15426,R03801,KEGG
