#source,ID
bigg.reaction:R_GLU5SAtmc,MNXR100278
bigg.reaction:GLUCAN2abc,MNXR100279
bigg.reaction:R_GLUCAN2abc,MNXR100279
bigg.reaction:GLUCANabc,MNXR100280
bigg.reaction:R_GLUCANabc,MNXR100280
bigg.reaction:GLUFT,MNXR100282
bigg.reaction:R_GLUFT,MNXR100282
bigg.reaction:GLUK,MNXR100283
bigg.reaction:R_GLUK,MNXR100283
bigg.reaction:GLUNA1th,MNXR100285
bigg.reaction:GLUNA1tm,MNXR100285
bigg.reaction:GLUt4,MNXR100285
bigg.reaction:GLUt4pp,MNXR100285
bigg.reaction:R_GLUNA1th,MNXR100285
bigg.reaction:R_GLUNA1tm,MNXR100285
bigg.reaction:R_GLUt4,MNXR100285
bigg.reaction:R_GLUt4pp,MNXR100285
bigg.reaction:GLUPROASCT1,MNXR100286
bigg.reaction:R_GLUPROASCT1,MNXR100286
bigg.reaction:GLUR,MNXR100288
bigg.reaction:R_GLUR,MNXR100288
bigg.reaction:GLTS_m,MNXR100289
bigg.reaction:GLUS,MNXR100289
bigg.reaction:GLUSx,MNXR100289
bigg.reaction:R_GLTS_m,MNXR100289
bigg.reaction:R_GLUS,MNXR100289
bigg.reaction:R_GLUSx,MNXR100289
bigg.reaction:GLUS_nadph,MNXR100291
bigg.reaction:GLUSy,MNXR100291
bigg.reaction:R_GLUS_nadph,MNXR100291
bigg.reaction:R_GLUSy,MNXR100291
bigg.reaction:GLUSz,MNXR100292
bigg.reaction:R_GLUSz,MNXR100292
bigg.reaction:GLUVESSEC,MNXR100297
bigg.reaction:R_GLUVESSEC,MNXR100297
bigg.reaction:GLU_Dt2,MNXR100298
bigg.reaction:R_GLU_Dt2,MNXR100298
bigg.reaction:GLUabc,MNXR100299
bigg.reaction:GLUabcpp,MNXR100299
bigg.reaction:R_GLUabc,MNXR100299
bigg.reaction:R_GLUabcpp,MNXR100299
bigg.reaction:GLUt2m,MNXR100300
bigg.reaction:GLUt2n,MNXR100300
bigg.reaction:GLUt2r,MNXR100300
bigg.reaction:GLUt2rpp,MNXR100300
bigg.reaction:GLUt7,MNXR100300
bigg.reaction:GLUth,MNXR100300
bigg.reaction:R_GLUt2m,MNXR100300
bigg.reaction:R_GLUt2n,MNXR100300
bigg.reaction:R_GLUt2r,MNXR100300
bigg.reaction:R_GLUt2rpp,MNXR100300
bigg.reaction:R_GLUt7,MNXR100300
bigg.reaction:R_GLUth,MNXR100300
bigg.reaction:GLUt6,MNXR100302
bigg.reaction:R_GLUt6,MNXR100302
bigg.reaction:GLXCBL,MNXR100303
bigg.reaction:GLXCL,MNXR100303
bigg.reaction:R_GLXCBL,MNXR100303
bigg.reaction:R_GLXCL,MNXR100303
bigg.reaction:GLXO1,MNXR100304
bigg.reaction:R_GLXO1,MNXR100304
bigg.reaction:GLXO2p,MNXR100305
bigg.reaction:GLXO3r,MNXR100305
bigg.reaction:R_GLXO2p,MNXR100305
bigg.reaction:R_GLXO3r,MNXR100305
bigg.reaction:EX_glx_e,MNXR100306
bigg.reaction:GLXt,MNXR100306
bigg.reaction:GLXt_h,MNXR100306
bigg.reaction:GLXtm,MNXR100306
bigg.reaction:GLXtp,MNXR100306
bigg.reaction:R_EX_glx_e,MNXR100306
bigg.reaction:R_GLXt,MNXR100306
bigg.reaction:R_GLXt_h,MNXR100306
bigg.reaction:R_GLXtm,MNXR100306
bigg.reaction:R_GLXtp,MNXR100306
bigg.reaction:GLXt2,MNXR100307
bigg.reaction:R_GLXt2,MNXR100307
bigg.reaction:EX_glyc3p_e,MNXR100308
bigg.reaction:GLY3Pt,MNXR100308
bigg.reaction:GLYC3Ptex,MNXR100308
bigg.reaction:GLYC3Pth,MNXR100308
bigg.reaction:GLYC3Ptm,MNXR100308
bigg.reaction:GLYC3tr,MNXR100308
bigg.reaction:R_EX_glyc3p_e,MNXR100308
bigg.reaction:R_GLY3Pt,MNXR100308
bigg.reaction:R_GLYC3Ptex,MNXR100308
bigg.reaction:R_GLYC3Pth,MNXR100308
bigg.reaction:R_GLYC3Ptm,MNXR100308
bigg.reaction:R_GLYC3tr,MNXR100308
bigg.reaction:GLY3Pt2,MNXR100309
bigg.reaction:R_GLY3Pt2,MNXR100309
bigg.reaction:GLYALDDr,MNXR100310
bigg.reaction:R_GLYALDDr,MNXR100310
bigg.reaction:R_r0393,MNXR100310
bigg.reaction:r0393,MNXR100310
bigg.reaction:EX_glyald_e,MNXR100311
bigg.reaction:GLYALDt,MNXR100311
bigg.reaction:GLYALDtex,MNXR100311
bigg.reaction:GLYALDtpp,MNXR100311
bigg.reaction:R_EX_glyald_e,MNXR100311
bigg.reaction:R_GLYALDt,MNXR100311
bigg.reaction:R_GLYALDtex,MNXR100311
bigg.reaction:R_GLYALDtpp,MNXR100311
bigg.reaction:GLYAMDTR,MNXR100312
bigg.reaction:GLYAMDTRc,MNXR100312
bigg.reaction:R_GLYAMDTR,MNXR100312
bigg.reaction:R_GLYAMDTRc,MNXR100312
bigg.reaction:GLYBabc,MNXR100314
bigg.reaction:GLYBabcpp,MNXR100314
bigg.reaction:R_GLYBabc,MNXR100314
bigg.reaction:R_GLYBabcpp,MNXR100314
bigg.reaction:GLYBt2pp,MNXR100315
bigg.reaction:GLYBt2r,MNXR100315
bigg.reaction:R_GLYBt2pp,MNXR100315
bigg.reaction:R_GLYBt2r,MNXR100315
bigg.reaction:GLYBt4_2_r,MNXR100316
bigg.reaction:R_GLYBt4_2_r,MNXR100316
bigg.reaction:EX_glyb_e,MNXR100317
bigg.reaction:GLYBtex,MNXR100317
bigg.reaction:GLYBtm,MNXR100317
bigg.reaction:R_EX_glyb_e,MNXR100317
bigg.reaction:R_GLYBtex,MNXR100317
bigg.reaction:R_GLYBtm,MNXR100317
bigg.reaction:GLYC2Pabcpp,MNXR100318
bigg.reaction:R_GLYC2Pabcpp,MNXR100318
bigg.reaction:EX_glyc2p_e,MNXR100319
bigg.reaction:GLYC2Ptex,MNXR100319
bigg.reaction:R_EX_glyc2p_e,MNXR100319
bigg.reaction:R_GLYC2Ptex,MNXR100319
bigg.reaction:GLYC3Pabc,MNXR100320
bigg.reaction:GLYC3Pabcpp,MNXR100320
bigg.reaction:R_GLYC3Pabc,MNXR100320
bigg.reaction:R_GLYC3Pabcpp,MNXR100320
bigg.reaction:GLYC3Pt6,MNXR100321
bigg.reaction:GLYC3Pt6pp,MNXR100321
bigg.reaction:R_GLYC3Pt6,MNXR100321
bigg.reaction:R_GLYC3Pt6pp,MNXR100321
bigg.reaction:R_r2472,MNXR100321
bigg.reaction:r2472,MNXR100321
bigg.reaction:GLYCDH,MNXR100324
bigg.reaction:R_GLYCDH,MNXR100324
bigg.reaction:GLYCDH_1,MNXR100325
bigg.reaction:HPYRRx,MNXR100325
bigg.reaction:HPYRRx_1,MNXR100325
bigg.reaction:R_GLYCDH_1,MNXR100325
bigg.reaction:R_HPYRRx,MNXR100325
bigg.reaction:R_HPYRRx_1,MNXR100325
bigg.reaction:GLYCDx,MNXR100326
bigg.reaction:R_GLYCDx,MNXR100326
bigg.reaction:GLYCDy,MNXR100327
bigg.reaction:R_GLYCDy,MNXR100327
bigg.reaction:GLYCK,MNXR100328
bigg.reaction:GLYCK_1,MNXR100328
bigg.reaction:GLYPT,MNXR100328
bigg.reaction:R_GLYCK,MNXR100328
bigg.reaction:R_GLYCK_1,MNXR100328
bigg.reaction:R_GLYPT,MNXR100328
bigg.reaction:R_r0340,MNXR100328
bigg.reaction:r0340,MNXR100328
bigg.reaction:GLYCK2,MNXR100329
bigg.reaction:R_GLYCK2,MNXR100329
bigg.reaction:GLYCLTD_m,MNXR100331
bigg.reaction:GLYCLTDx,MNXR100331
bigg.reaction:R_GLYCLTD_m,MNXR100331
bigg.reaction:R_GLYCLTDx,MNXR100331
bigg.reaction:GLYCLTDy,MNXR100332
bigg.reaction:GLYCLTDym,MNXR100332
bigg.reaction:R_GLYCLTDy,MNXR100332
bigg.reaction:R_GLYCLTDym,MNXR100332
bigg.reaction:GLYCLTt2r,MNXR100334
bigg.reaction:GLYCLTt2rpp,MNXR100334
bigg.reaction:R_GLYCLTt2r,MNXR100334
bigg.reaction:R_GLYCLTt2rpp,MNXR100334
bigg.reaction:HPYRRy,MNXR100336
bigg.reaction:R_HPYRRy,MNXR100336
bigg.reaction:GLYCOe,MNXR100337
bigg.reaction:R_GLYCOe,MNXR100337
bigg.reaction:GLYCTO1,MNXR100338
bigg.reaction:GLYCTO1p,MNXR100338
bigg.reaction:GOX_m,MNXR100338
bigg.reaction:R_GLYCTO1,MNXR100338
bigg.reaction:R_GLYCTO1p,MNXR100338
bigg.reaction:R_GOX_m,MNXR100338
bigg.reaction:GLYCTO2,MNXR100339
bigg.reaction:R_GLYCTO2,MNXR100339
bigg.reaction:GLYCTO3,MNXR100340
bigg.reaction:R_GLYCTO3,MNXR100340
bigg.reaction:GLYCTO4,MNXR100341
bigg.reaction:R_GLYCTO4,MNXR100341
bigg.reaction:EX_glyc__S_e,MNXR100342
bigg.reaction:GLYC_St,MNXR100342
bigg.reaction:R_EX_glyc__S_e,MNXR100342
bigg.reaction:R_GLYC_St,MNXR100342
bigg.reaction:EX_glyc_e,MNXR100343
bigg.reaction:GLYCt,MNXR100343
bigg.reaction:GLYCtc,MNXR100343
bigg.reaction:GLYCtex,MNXR100343
bigg.reaction:GLYCtg,MNXR100343
bigg.reaction:GLYCtm,MNXR100343
bigg.reaction:GLYCtpp,MNXR100343
bigg.reaction:R_EX_glyc_e,MNXR100343
bigg.reaction:R_GLYCt,MNXR100343
bigg.reaction:R_GLYCtc,MNXR100343
bigg.reaction:R_GLYCtex,MNXR100343
bigg.reaction:R_GLYCtg,MNXR100343
bigg.reaction:R_GLYCtm,MNXR100343
bigg.reaction:R_GLYCtpp,MNXR100343
bigg.reaction:GLYCt2,MNXR100344
bigg.reaction:GLYCth,MNXR100344
bigg.reaction:R_GLYCt2,MNXR100344
bigg.reaction:R_GLYCth,MNXR100344
bigg.reaction:GLYGLYCNc,MNXR100345
bigg.reaction:R_GLYGLYCNc,MNXR100345
bigg.reaction:EX_glygly_e,MNXR100346
bigg.reaction:GLYGLYPEPT1tc,MNXR100346
bigg.reaction:GLYGLYtex,MNXR100346
bigg.reaction:R_EX_glygly_e,MNXR100346
bigg.reaction:R_GLYGLYPEPT1tc,MNXR100346
bigg.reaction:R_GLYGLYtex,MNXR100346
bigg.reaction:GLYK,MNXR100348
bigg.reaction:GLYK1,MNXR100348
bigg.reaction:GLYKg,MNXR100348
bigg.reaction:GLYKm,MNXR100348
bigg.reaction:R_GLYK,MNXR100348
bigg.reaction:R_GLYK1,MNXR100348
bigg.reaction:R_GLYKg,MNXR100348
bigg.reaction:R_GLYKm,MNXR100348
bigg.reaction:GLYLEUPEPT1tc,MNXR100350
bigg.reaction:R_GLYLEUPEPT1tc,MNXR100350
bigg.reaction:GLYNA1th,MNXR100351
bigg.reaction:GLYNA1tm,MNXR100351
bigg.reaction:GLYt4,MNXR100351
bigg.reaction:GLYt4pp,MNXR100351
bigg.reaction:R_GLYNA1th,MNXR100351
bigg.reaction:R_GLYNA1tm,MNXR100351
bigg.reaction:R_GLYt4,MNXR100351
bigg.reaction:R_GLYt4pp,MNXR100351
bigg.reaction:GLYO1,MNXR100352
bigg.reaction:GLYOp,MNXR100352
bigg.reaction:GOX,MNXR100352
bigg.reaction:R_GLYO1,MNXR100352
bigg.reaction:R_GLYOp,MNXR100352
bigg.reaction:R_GOX,MNXR100352
bigg.reaction:GLYOX,MNXR100353
bigg.reaction:GLYOXc,MNXR100353
bigg.reaction:GLYOXm,MNXR100353
bigg.reaction:R_GLYOX,MNXR100353
bigg.reaction:R_GLYOXc,MNXR100353
bigg.reaction:R_GLYOXm,MNXR100353
bigg.reaction:GLYOX3,MNXR100354
bigg.reaction:R_GLYOX3,MNXR100354
bigg.reaction:GLYCS_I,MNXR100355
bigg.reaction:GLYOX_1,MNXR100355
bigg.reaction:LGTHL,MNXR100355
bigg.reaction:LGTHLc,MNXR100355
bigg.reaction:R_GLYCS_I,MNXR100355
bigg.reaction:R_GLYOX_1,MNXR100355
bigg.reaction:R_LGTHL,MNXR100355
bigg.reaction:R_LGTHLc,MNXR100355
bigg.reaction:GLYOX_2,MNXR100356
bigg.reaction:R_GLYOX_2,MNXR100356
bigg.reaction:GLYPROPEPT1tc,MNXR100359
bigg.reaction:R_GLYPROPEPT1tc,MNXR100359
bigg.reaction:GLYPROPRO1c,MNXR100360
bigg.reaction:R_GLYPROPRO1c,MNXR100360
bigg.reaction:GLYSARCNc,MNXR100361
bigg.reaction:R_GLYSARCNc,MNXR100361
bigg.reaction:GLYSARPEPT1tc,MNXR100362
bigg.reaction:R_GLYSARPEPT1tc,MNXR100362
bigg.reaction:GLYSNAT5tc,MNXR100363
bigg.reaction:R_GLYSNAT5tc,MNXR100363
bigg.reaction:GLYTA,MNXR100364
bigg.reaction:GLYTA_1,MNXR100364
bigg.reaction:R_GLYTA,MNXR100364
bigg.reaction:R_GLYTA_1,MNXR100364
bigg.reaction:GLYVESSEC,MNXR100366
bigg.reaction:R_GLYVESSEC,MNXR100366
bigg.reaction:GLYabc,MNXR100367
bigg.reaction:GLYabcpp,MNXR100367
bigg.reaction:R_GLYabc,MNXR100367
bigg.reaction:R_GLYabcpp,MNXR100367
bigg.reaction:GLYt2m,MNXR100368
bigg.reaction:GLYt2pp,MNXR100368
bigg.reaction:GLYt2r,MNXR100368
bigg.reaction:GLYt2rL,MNXR100368
bigg.reaction:GLYth,MNXR100368
bigg.reaction:GLYtx,MNXR100368
bigg.reaction:R_GLYt2m,MNXR100368
bigg.reaction:R_GLYt2pp,MNXR100368
bigg.reaction:R_GLYt2r,MNXR100368
bigg.reaction:R_GLYt2rL,MNXR100368
bigg.reaction:R_GLYth,MNXR100368
bigg.reaction:R_GLYtx,MNXR100368
bigg.reaction:GLYt7_211_r,MNXR100369
bigg.reaction:R_GLYt7_211_r,MNXR100369
bigg.reaction:GLYt7_311_r,MNXR100370
bigg.reaction:R_GLYt7_311_r,MNXR100370
bigg.reaction:EX_gly_e,MNXR100371
bigg.reaction:GLYitr,MNXR100371
bigg.reaction:GLYt,MNXR100371
bigg.reaction:GLYtc,MNXR100371
bigg.reaction:GLYtex,MNXR100371
bigg.reaction:GLYtm,MNXR100371
bigg.reaction:GLYtp,MNXR100371
bigg.reaction:GLYtpp,MNXR100371
bigg.reaction:R_EX_gly_e,MNXR100371
bigg.reaction:R_GLYitr,MNXR100371
bigg.reaction:R_GLYt,MNXR100371
bigg.reaction:R_GLYtc,MNXR100371
bigg.reaction:R_GLYtex,MNXR100371
bigg.reaction:R_GLYtm,MNXR100371
bigg.reaction:R_GLYtp,MNXR100371
bigg.reaction:R_GLYtpp,MNXR100371
bigg.reaction:R_SK_gly_c,MNXR100371
bigg.reaction:SK_gly_c,MNXR100371
bigg.reaction:GM1LIPA3ODAex,MNXR100372
bigg.reaction:R_GM1LIPA3ODAex,MNXR100372
bigg.reaction:GM1LIPAabcpp,MNXR100373
bigg.reaction:R_GM1LIPAabcpp,MNXR100373
bigg.reaction:GM2LIPAabcpp,MNXR100375
bigg.reaction:R_GM2LIPAabcpp,MNXR100375
bigg.reaction:GND,MNXR100389
bigg.reaction:GNDc,MNXR100389
bigg.reaction:GNDer,MNXR100389
bigg.reaction:PGDHh,MNXR100389
bigg.reaction:R_GND,MNXR100389
bigg.reaction:R_GNDc,MNXR100389
bigg.reaction:R_GNDer,MNXR100389
bigg.reaction:R_PGDHh,MNXR100389
bigg.reaction:GNK,MNXR100390
bigg.reaction:GNK_1,MNXR100390
bigg.reaction:GNKg,MNXR100390
bigg.reaction:GNKh,MNXR100390
bigg.reaction:GNKr,MNXR100390
bigg.reaction:R_GNK,MNXR100390
bigg.reaction:R_GNK_1,MNXR100390
bigg.reaction:R_GNKg,MNXR100390
bigg.reaction:R_GNKh,MNXR100390
bigg.reaction:R_GNKr,MNXR100390
bigg.reaction:EX_gp1calpha_hs_e,MNXR100394
bigg.reaction:GP1CALPHAte,MNXR100394
bigg.reaction:GP1CALPHAtg,MNXR100394
bigg.reaction:R_EX_gp1calpha_hs_e,MNXR100394
bigg.reaction:R_GP1CALPHAte,MNXR100394
bigg.reaction:R_GP1CALPHAtg,MNXR100394
bigg.reaction:EX_gp1calpha_cho_e,MNXR100395
bigg.reaction:GP1CALPHAte_cho,MNXR100395
bigg.reaction:GP1CALPHAtg_cho,MNXR100395
bigg.reaction:R_EX_gp1calpha_cho_e,MNXR100395
bigg.reaction:R_GP1CALPHAte_cho,MNXR100395
bigg.reaction:R_GP1CALPHAtg_cho,MNXR100395
bigg.reaction:EX_gp1c_hs_e,MNXR100396
bigg.reaction:GP1Cte,MNXR100396
bigg.reaction:GP1Ctg,MNXR100396
bigg.reaction:R_EX_gp1c_hs_e,MNXR100396
bigg.reaction:R_GP1Cte,MNXR100396
bigg.reaction:R_GP1Ctg,MNXR100396
bigg.reaction:EX_gp1c_cho_e,MNXR100397
bigg.reaction:GP1Cte_cho,MNXR100397
bigg.reaction:GP1Ctg_cho,MNXR100397
bigg.reaction:R_EX_gp1c_cho_e,MNXR100397
bigg.reaction:R_GP1Cte_cho,MNXR100397
bigg.reaction:R_GP1Ctg_cho,MNXR100397
bigg.reaction:GPAM_hs_16_0,MNXR100401
bigg.reaction:R_GPAM_hs_16_0,MNXR100401
bigg.reaction:GPAM_hs_16_1,MNXR100402
bigg.reaction:R_GPAM_hs_16_1,MNXR100402
bigg.reaction:GPAM_hs_18_0,MNXR100403
bigg.reaction:R_GPAM_hs_18_0,MNXR100403
bigg.reaction:GPAM_hs_18_1,MNXR100404
bigg.reaction:R_GPAM_hs_18_1,MNXR100404
bigg.reaction:GPAM_hs_18_2,MNXR100405
bigg.reaction:R_GPAM_hs_18_2,MNXR100405
bigg.reaction:GPAM_hs_18_3,MNXR100406
bigg.reaction:R_GPAM_hs_18_3,MNXR100406
bigg.reaction:GPAM_hs_18_4,MNXR100407
bigg.reaction:R_GPAM_hs_18_4,MNXR100407
bigg.reaction:GPAM_hs_20_4,MNXR100408
bigg.reaction:R_GPAM_hs_20_4,MNXR100408
bigg.reaction:GPDDA1,MNXR100410
bigg.reaction:GPDDA1_1,MNXR100410
bigg.reaction:GPDDA1pp,MNXR100410
bigg.reaction:R_GPDDA1,MNXR100410
bigg.reaction:R_GPDDA1_1,MNXR100410
bigg.reaction:R_GPDDA1pp,MNXR100410
bigg.reaction:GPDDA2_1,MNXR100413
bigg.reaction:GPDDA4,MNXR100413
bigg.reaction:GPDDA4pp,MNXR100413
bigg.reaction:R_GPDDA2_1,MNXR100413
bigg.reaction:R_GPDDA4,MNXR100413
bigg.reaction:R_GPDDA4pp,MNXR100413
bigg.reaction:GPIAT,MNXR100415
bigg.reaction:R_GPIAT,MNXR100415
bigg.reaction:GPIAT_cho,MNXR100416
bigg.reaction:R_GPIAT_cho,MNXR100416
bigg.reaction:GPIDA2er,MNXR100417
bigg.reaction:R_GPIDA2er,MNXR100417
bigg.reaction:GPIDA2er_cho,MNXR100418
bigg.reaction:R_GPIDA2er_cho,MNXR100418
bigg.reaction:GPIDAer,MNXR100419
bigg.reaction:R_GPIDAer,MNXR100419
bigg.reaction:GPIDAer_cho,MNXR100420
bigg.reaction:R_GPIDAer_cho,MNXR100420
bigg.reaction:GPIMTer,MNXR100421
bigg.reaction:R_GPIMTer,MNXR100421
bigg.reaction:EX_gq1balpha_hs_e,MNXR100424
bigg.reaction:GQ1BALPHAte,MNXR100424
bigg.reaction:GQ1BALPHAtg,MNXR100424
bigg.reaction:R_EX_gq1balpha_hs_e,MNXR100424
bigg.reaction:R_GQ1BALPHAte,MNXR100424
bigg.reaction:R_GQ1BALPHAtg,MNXR100424
bigg.reaction:EX_gq1balpha_cho_e,MNXR100425
bigg.reaction:GQ1BALPHAte_cho,MNXR100425
bigg.reaction:GQ1BALPHAtg_cho,MNXR100425
bigg.reaction:R_EX_gq1balpha_cho_e,MNXR100425
bigg.reaction:R_GQ1BALPHAte_cho,MNXR100425
bigg.reaction:R_GQ1BALPHAtg_cho,MNXR100425
bigg.reaction:EX_gq1b_hs_e,MNXR100426
bigg.reaction:GQ1Bte,MNXR100426
bigg.reaction:GQ1Btg,MNXR100426
bigg.reaction:R_EX_gq1b_hs_e,MNXR100426
bigg.reaction:R_GQ1Bte,MNXR100426
bigg.reaction:R_GQ1Btg,MNXR100426
bigg.reaction:EX_gq1b_cho_e,MNXR100427
bigg.reaction:GQ1Bte_cho,MNXR100427
bigg.reaction:GQ1Btg_cho,MNXR100427
bigg.reaction:R_EX_gq1b_cho_e,MNXR100427
bigg.reaction:R_GQ1Bte_cho,MNXR100427
bigg.reaction:R_GQ1Btg_cho,MNXR100427
bigg.reaction:GRDPt_c,MNXR100428
bigg.reaction:GRDPth,MNXR100428
bigg.reaction:R_GRDPt_c,MNXR100428
bigg.reaction:R_GRDPth,MNXR100428
bigg.reaction:GRTT2,MNXR100430
bigg.reaction:R_GRTT2,MNXR100430
bigg.reaction:GSNt4,MNXR100435
bigg.reaction:R_GSNt4,MNXR100435
bigg.reaction:GSNt5,MNXR100436
bigg.reaction:R_GSNt5,MNXR100436
bigg.reaction:EX_gt1a_hs_e,MNXR100439
bigg.reaction:GT1Ate,MNXR100439
bigg.reaction:GT1Atg,MNXR100439
bigg.reaction:R_EX_gt1a_hs_e,MNXR100439
bigg.reaction:R_GT1Ate,MNXR100439
bigg.reaction:R_GT1Atg,MNXR100439
bigg.reaction:EX_gt1a_cho_e,MNXR100440
bigg.reaction:GT1Ate_cho,MNXR100440
bigg.reaction:GT1Atg_cho,MNXR100440
bigg.reaction:R_EX_gt1a_cho_e,MNXR100440
bigg.reaction:R_GT1Ate_cho,MNXR100440
bigg.reaction:R_GT1Atg_cho,MNXR100440
bigg.reaction:EX_gthox_e,MNXR100443
bigg.reaction:GTHOXtex,MNXR100443
bigg.reaction:GTHOXtg,MNXR100443
bigg.reaction:GTHOXti,MNXR100443
bigg.reaction:GTHOXtm,MNXR100443
bigg.reaction:GTHOXtu,MNXR100443
bigg.reaction:HMR_9628,MNXR100443
bigg.reaction:R_EX_gthox_e,MNXR100443
bigg.reaction:R_GTHOXtex,MNXR100443
bigg.reaction:R_GTHOXtg,MNXR100443
bigg.reaction:R_GTHOXti,MNXR100443
bigg.reaction:R_GTHOXtm,MNXR100443
bigg.reaction:R_GTHOXtu,MNXR100443
bigg.reaction:R_HMR_9628,MNXR100443
bigg.reaction:GTHOXti2,MNXR100444
bigg.reaction:R_GTHOXti2,MNXR100444
bigg.reaction:GTHP_api,MNXR100446
bigg.reaction:GTHPe,MNXR100446
bigg.reaction:GTHPi,MNXR100446
bigg.reaction:GTHPm,MNXR100446
bigg.reaction:GTHPx,MNXR100446
bigg.reaction:R_GTHP_api,MNXR100446
bigg.reaction:R_GTHPe,MNXR100446
bigg.reaction:R_GTHPi,MNXR100446
bigg.reaction:R_GTHPm,MNXR100446
bigg.reaction:R_GTHPx,MNXR100446
bigg.reaction:GTHRDabc2pp,MNXR100447
bigg.reaction:GTHRDt,MNXR100447
bigg.reaction:R_GTHRDabc2pp,MNXR100447
bigg.reaction:R_GTHRDt,MNXR100447
bigg.reaction:R_r1530,MNXR100447
bigg.reaction:r1530,MNXR100447
bigg.reaction:GTHRDabcpp,MNXR100448
bigg.reaction:GTHRDabcv,MNXR100448
bigg.reaction:GTHRDt2_1,MNXR100448
bigg.reaction:R_GTHRDabcpp,MNXR100448
bigg.reaction:R_GTHRDabcv,MNXR100448
bigg.reaction:R_GTHRDt2_1,MNXR100448
bigg.reaction:EX_gthrd_e,MNXR100449
bigg.reaction:GTHRDt2,MNXR100449
bigg.reaction:GTHRDtex,MNXR100449
bigg.reaction:GTHRDtm,MNXR100449
bigg.reaction:GTHRDtr,MNXR100449
bigg.reaction:GTHRDtu,MNXR100449
bigg.reaction:Gthrdtg,MNXR100449
bigg.reaction:R_EX_gthrd_e,MNXR100449
bigg.reaction:R_GTHRDt2,MNXR100449
bigg.reaction:R_GTHRDtex,MNXR100449
bigg.reaction:R_GTHRDtm,MNXR100449
bigg.reaction:R_GTHRDtr,MNXR100449
bigg.reaction:R_GTHRDtu,MNXR100449
bigg.reaction:R_Gthrdtg,MNXR100449
bigg.reaction:GTHS,MNXR100450
bigg.reaction:GTHS_1,MNXR100450
bigg.reaction:GTHS_h,MNXR100450
bigg.reaction:R_GTHS,MNXR100450
bigg.reaction:R_GTHS_1,MNXR100450
bigg.reaction:R_GTHS_h,MNXR100450
bigg.reaction:GTMLTe,MNXR100452
bigg.reaction:R_GTMLTe,MNXR100452
bigg.reaction:GUDBUTNAH,MNXR100467
bigg.reaction:R_GUDBUTNAH,MNXR100467
bigg.reaction:GULN3D,MNXR100471
bigg.reaction:R_GULN3D,MNXR100471
bigg.reaction:GULNLR,MNXR100473
bigg.reaction:R_GULNLR,MNXR100473
bigg.reaction:EX_guln__L_e,MNXR100474
bigg.reaction:GULNLtex,MNXR100474
bigg.reaction:GULNter,MNXR100474
bigg.reaction:R_EX_guln__L_e,MNXR100474
bigg.reaction:R_GULNLtex,MNXR100474
bigg.reaction:R_GULNter,MNXR100474
bigg.reaction:GULNLtpp,MNXR100475
bigg.reaction:R_GULNLtpp,MNXR100475
bigg.reaction:GUMDCHAe,MNXR100477
bigg.reaction:R_GUMDCHAe,MNXR100477
bigg.reaction:GUMGCHLe,MNXR100478
bigg.reaction:R_GUMGCHLe,MNXR100478
bigg.reaction:GUMTCHOLe,MNXR100479
bigg.reaction:R_GUMTCHOLe,MNXR100479
bigg.reaction:H2ASE_syn,MNXR100481
bigg.reaction:R_H2ASE_syn,MNXR100481
bigg.reaction:H2CO3D,MNXR100482
bigg.reaction:H2CO3Dm,MNXR100482
bigg.reaction:HCO3E,MNXR100482
bigg.reaction:HCO3E_1_cx,MNXR100482
bigg.reaction:HCO3Ee,MNXR100482
bigg.reaction:HCO3Ehi,MNXR100482
bigg.reaction:HCO3Em,MNXR100482
bigg.reaction:HCO3En,MNXR100482
bigg.reaction:R_H2CO3D,MNXR100482
bigg.reaction:R_H2CO3Dm,MNXR100482
bigg.reaction:R_HCO3E,MNXR100482
bigg.reaction:R_HCO3E_1_cx,MNXR100482
bigg.reaction:R_HCO3Ee,MNXR100482
bigg.reaction:R_HCO3Ehi,MNXR100482
bigg.reaction:R_HCO3Em,MNXR100482
bigg.reaction:R_HCO3En,MNXR100482
bigg.reaction:EX_h2co3_e,MNXR100484
bigg.reaction:EX_hco3_e,MNXR100484
bigg.reaction:H2CO3TP,MNXR100484
bigg.reaction:HCO3t,MNXR100484
bigg.reaction:HCO3t2cax,MNXR100484
bigg.reaction:HCO3tc,MNXR100484
bigg.reaction:HCO3tcx,MNXR100484
bigg.reaction:HCO3tex,MNXR100484
bigg.reaction:HCO3tn,MNXR100484
bigg.reaction:R_EX_h2co3_e,MNXR100484
bigg.reaction:R_EX_hco3_e,MNXR100484
bigg.reaction:R_H2CO3TP,MNXR100484
bigg.reaction:R_HCO3t,MNXR100484
bigg.reaction:R_HCO3t2cax,MNXR100484
bigg.reaction:R_HCO3tc,MNXR100484
bigg.reaction:R_HCO3tcx,MNXR100484
bigg.reaction:R_HCO3tex,MNXR100484
bigg.reaction:R_HCO3tn,MNXR100484
bigg.reaction:R_r0941,MNXR100484
bigg.reaction:r0941,MNXR100484
bigg.reaction:H2CO3_NAt_syn,MNXR100485
bigg.reaction:HCO3_NAt,MNXR100485
bigg.reaction:NAHCO3t_h,MNXR100485
bigg.reaction:NAHCO3t_m,MNXR100485
bigg.reaction:R_H2CO3_NAt_syn,MNXR100485
bigg.reaction:R_HCO3_NAt,MNXR100485
bigg.reaction:R_NAHCO3t_h,MNXR100485
