#source,ID
metacyc.compound:GLUTATHIONE,MNXM490899
metacyc.compound:GSH-Group,MNXM490899
metacyc.compound:CPD-18311,MNXM490930
metacyc.compound:CPD-22756,MNXM4910
metacyc.compound:CPD-18445,MNXM491051
metacyc.compound:CPD-18446,MNXM491052
metacyc.compound:CPD-16891,MNXM49108
metacyc.compound:R-2-METHYLACYL-COA,MNXM4911
metacyc.compound:DEOXYMORPHOLINOFRUCTOSE,MNXM49112
metacyc.compound:CPD-6992,MNXM4912
metacyc.compound:CPD-19453,MNXM491234
metacyc.compound:CPD-15762,MNXM491238
metacyc.compound:CPD-12044,MNXM491239
metacyc.compound:CPD-12536,MNXM491241
metacyc.compound:ALPHA-KOJIBIOSE,MNXM491269
metacyc.compound:CPD-11621,MNXM4913
metacyc.compound:CPD-16475,MNXM491344
metacyc.compound:CPD-16564,MNXM491351
metacyc.compound:ALPHA-METHYLDOPAMINE,MNXM491361
metacyc.compound:CPD0-2591,MNXM491373
metacyc.compound:CPD0-2590,MNXM491374
metacyc.compound:S-2-METHYLACYL-COA,MNXM4914
metacyc.compound:CPD-19557,MNXM491406
metacyc.compound:CPD0-2598,MNXM491423
metacyc.compound:CPD0-2622,MNXM491454
metacyc.compound:CPD-18510,MNXM491459
metacyc.compound:CPD-18511,MNXM491460
metacyc.compound:Jasmonoyl-Amino-Acid-Conjugates,MNXM491475
metacyc.compound:CPD-7079,MNXM4915
metacyc.compound:CPD0-2587,MNXM491522
metacyc.compound:CPD-22558,MNXM491545
metacyc.compound:CPD-18303,MNXM491657
metacyc.compound:CPD-18304,MNXM491658
metacyc.compound:CPD0-2080,MNXM491678
metacyc.compound:CPD-21294,MNXM491684
metacyc.compound:CPD-13113,MNXM4917
metacyc.compound:CPD-20900,MNXM491749
metacyc.compound:CPD-22611,MNXM49177
metacyc.compound:THREO-3-HYDROXY-L-ASPARTATE,MNXM4918
metacyc.compound:CPD-19687,MNXM491807
metacyc.compound:CPD-20605,MNXM491821
metacyc.compound:CPD-15761,MNXM491851
metacyc.compound:CPD-19346,MNXM491957
metacyc.compound:CPD-15757,MNXM491959
metacyc.compound:CPD-11896,MNXM491960
metacyc.compound:CPD-18609,MNXM491961
metacyc.compound:CPD-18610,MNXM491962
metacyc.compound:CPD-18611,MNXM491963
metacyc.compound:CPD-15205,MNXM491964
metacyc.compound:CPD-16577,MNXM491972
metacyc.compound:CPD-16565,MNXM491983
metacyc.compound:CPD-21257,MNXM491985
metacyc.compound:CPD-20415,MNXM49199
metacyc.compound:CPD-18639,MNXM491992
metacyc.compound:CPD-18763,MNXM491993
metacyc.compound:DEOXYURIDINE,MNXM492
metacyc.compound:CPD-10321,MNXM49208
metacyc.compound:CPD0-1889,MNXM49209
metacyc.compound:CPD-2204,MNXM4922
metacyc.compound:CPD-10549,MNXM49224
metacyc.compound:CPD-8737,MNXM4924
metacyc.compound:CPD-15516,MNXM49245
metacyc.compound:CPD-14918,MNXM4926
metacyc.compound:CPD-11625,MNXM4931
metacyc.compound:CPD-11633,MNXM4931
metacyc.compound:Z-2-2-FURYL-3-5-NITRO-2-FURYLACRYL,MNXM4933
metacyc.compound:CPD-13714,MNXM4935
metacyc.compound:12-BIS34-DIMETHOXYPHENYLPROPANE-13-,MNXM4936
metacyc.compound:12-D-GLUCOSYL-5-D-GALACTOSYLOXY-L-LYS,MNXM4937
metacyc.compound:CPD-85,MNXM494
metacyc.compound:CPD-11433,MNXM4947
metacyc.compound:CPD-9194,MNXM4948
metacyc.compound:12-OXO-TRANS-10-DODECENOATE,MNXM4950
metacyc.compound:CPD-11591,MNXM4951
metacyc.compound:CPD-17271,MNXM49510
metacyc.compound:CPD-22228,MNXM49525
metacyc.compound:CPD-1701,MNXM4953
metacyc.compound:CPD-17272,MNXM49574
metacyc.compound:TRICHLOROPHENOL,MNXM4958
metacyc.compound:N-FORMIMINO-L-GLUTAMATE,MNXM496
metacyc.compound:25-DDOL,MNXM4960
metacyc.compound:CPD-13576,MNXM4961
metacyc.compound:CPD3O-4151,MNXM4964
metacyc.compound:2-ARYLPROPIONATE,MNXM4966
metacyc.compound:CPD-9865,MNXM4967
metacyc.compound:CPD-18224,MNXM496765
metacyc.compound:CPD-19440,MNXM496782
metacyc.compound:CPD-21825,MNXM496799
metacyc.compound:CPD-18591,MNXM496902
metacyc.compound:CPD-18663,MNXM496905
metacyc.compound:CPD-18667,MNXM496906
metacyc.compound:CPD-18584,MNXM496907
metacyc.compound:CPD-18662,MNXM496909
metacyc.compound:CPD-18568,MNXM496910
metacyc.compound:CPD-18571,MNXM496911
metacyc.compound:CPD-18576,MNXM496912
metacyc.compound:CPD-18577,MNXM496913
metacyc.compound:CPD-18614,MNXM496914
metacyc.compound:CPD-18707,MNXM496916
metacyc.compound:CPD-18596,MNXM496917
metacyc.compound:CPD-18705,MNXM496918
metacyc.compound:CPD-18710,MNXM496919
metacyc.compound:CPD-21886,MNXM496969
metacyc.compound:CPD-18375,MNXM496989
metacyc.compound:CPD-20935,MNXM497035
metacyc.compound:CPD-18391,MNXM497049
metacyc.compound:CPD-20138,MNXM497065
metacyc.compound:CPD0-2615,MNXM497085
metacyc.compound:CPD-8131,MNXM4973
metacyc.compound:CPD-12587,MNXM4974
metacyc.compound:CPD-10076,MNXM4978
metacyc.compound:CPD-10680,MNXM4979
metacyc.compound:CPD-10622,MNXM4980
metacyc.compound:CPD-8991,MNXM4981
metacyc.compound:CPD-10681,MNXM4982
metacyc.compound:CPD-16356,MNXM498373
metacyc.compound:CPD-10613,MNXM4986
metacyc.compound:CPD-10656,MNXM4989
metacyc.compound:CPD-12790,MNXM4991
metacyc.compound:CPD-23281,MNXM499329
metacyc.compound:CPD-16975,MNXM499354
metacyc.compound:CPD-18900,MNXM499378
metacyc.compound:RS-3-Sulfolactate,MNXM4995
metacyc.compound:CPD-18468,MNXM499588
metacyc.compound:CPD-19421,MNXM4996
metacyc.compound:CPD-9039,MNXM499659
metacyc.compound:CPD-11552,MNXM4997
metacyc.compound:CPD-13578,MNXM4998
metacyc.compound:CPD-10870,MNXM4999
metacyc.compound:NADP,MNXM5
metacyc.compound:CPD-22282,MNXM500043
metacyc.compound:CPD-19274,MNXM5001
metacyc.compound:CPD-23278,MNXM500217
metacyc.compound:3-METHYLTHIOPROPYLHYDROXAMIC-ACID,MNXM5004
metacyc.compound:CPD-12286,MNXM5005
metacyc.compound:CPD-22739,MNXM500903
metacyc.compound:CPD-568,MNXM501
metacyc.compound:CPD-12763,MNXM5010
metacyc.compound:CPD-10898,MNXM5011
metacyc.compound:CPD-13858,MNXM5013
metacyc.compound:CPD-12430,MNXM5014
metacyc.compound:CPD-13148,MNXM5017
metacyc.compound:CPD-12695,MNXM5018
metacyc.compound:CPD-12696,MNXM5019
metacyc.compound:N6-Alkylaminopurine-glucoside,MNXM5022
metacyc.compound:6-CHQ,MNXM5023
metacyc.compound:CPD-12156,MNXM5025
metacyc.compound:3-Isopropenyl-4H-hexano-lactones,MNXM5028
metacyc.compound:CPD0-2250,MNXM50280
metacyc.compound:CPD-349,MNXM5029
metacyc.compound:CPD0-1966,MNXM50296
metacyc.compound:CPD-9125,MNXM5030
metacyc.compound:CPD-19513,MNXM50303
metacyc.compound:CPD-20680,MNXM50314
metacyc.compound:CPD-13711,MNXM5033
metacyc.compound:Diamines,MNXM50336
metacyc.compound:CPD0-1057,MNXM50341
metacyc.compound:CPD0-1477,MNXM50349
metacyc.compound:CPD-21307,MNXM503515
metacyc.compound:Acylcholines,MNXM5038
metacyc.compound:CPD-20693,MNXM50387
metacyc.compound:CPD-10794,MNXM5039
metacyc.compound:Hexosamines,MNXM503919
metacyc.compound:CPD-10338,MNXM50472
metacyc.compound:CPD-20312,MNXM504793
metacyc.compound:CPD-11430,MNXM5048
metacyc.compound:DICARBOXYLIC-ACID-MONOAMIDES,MNXM50494
metacyc.compound:COUMARATE,MNXM505
metacyc.compound:CPD-13882,MNXM5054
metacyc.compound:CPD-8735,MNXM5055
metacyc.compound:DICOUMAROL,MNXM50554
metacyc.compound:CPD0-1376,MNXM50561
metacyc.compound:CPD-11898,MNXM50569
metacyc.compound:CPD-10189,MNXM5057
metacyc.compound:Aryl-Aldehyde,MNXM5058
metacyc.compound:CPD-20308,MNXM50582
metacyc.compound:DIETHYLETHER,MNXM50593
metacyc.compound:DIETHYLPYROCARBONATE,MNXM50599
metacyc.compound:DI-H-URACIL,MNXM506
metacyc.compound:CPD-21696,MNXM50602
metacyc.compound:CPD-10307,MNXM5062
metacyc.compound:2-ARYL-2-METHYLMALONATE,MNXM5063
metacyc.compound:CPD-20942,MNXM506395
metacyc.compound:DIFORMYLKYNURENINE,MNXM50661
metacyc.compound:CPD-8981,MNXM5067
metacyc.compound:CPD-12435,MNXM50671
metacyc.compound:CPD-22581,MNXM50681
metacyc.compound:CPD-22575,MNXM50682
metacyc.compound:CPD-10537,MNXM50693
metacyc.compound:CPD-17821,MNXM50696
metacyc.compound:D-Digitoxose,MNXM50696
metacyc.compound:CPD-21037,MNXM506975
metacyc.compound:CPD-18752,MNXM506987
metacyc.compound:CPD-11607,MNXM5070
metacyc.compound:BETA-D-XYLOSE,MNXM5071
metacyc.compound:CPD-13467,MNXM507193
metacyc.compound:CPD-11432,MNXM5072
metacyc.compound:CPD0-2096,MNXM50728
metacyc.compound:CPD-18987,MNXM507288
metacyc.compound:CPD0-1252,MNXM50729
metacyc.compound:CPD-7204,MNXM5073
metacyc.compound:CPD-18377,MNXM507358
metacyc.compound:CPD0-1112,MNXM5074
metacyc.compound:CPD-17595,MNXM50741
metacyc.compound:CPD-16503,MNXM507455
metacyc.compound:CPD-24225,MNXM507459
metacyc.compound:D-Allosamine,MNXM507459
metacyc.compound:D-Digitoxopyranose,MNXM507463
metacyc.compound:CPD-22822,MNXM507466
metacyc.compound:DL-ethionine,MNXM507466
metacyc.compound:D-galactofuransoe,MNXM507472
metacyc.compound:CPD-23007,MNXM507481
metacyc.compound:CPD-19600,MNXM507491
metacyc.compound:CPD0-1117,MNXM507495
metacyc.compound:CPD-13883,MNXM5075
metacyc.compound:CPD-20025,MNXM50750
metacyc.compound:CPD-11619,MNXM507500
metacyc.compound:CPD-20333,MNXM507500
metacyc.compound:D-SEDOHEPTULOSE-1-7-P2,MNXM507505
metacyc.compound:CPD-19125,MNXM507506
metacyc.compound:CPD0-2607,MNXM507560
metacyc.compound:CPD-18173,MNXM507583
metacyc.compound:CPD-18161,MNXM507584
metacyc.compound:CPD-18160,MNXM507585
metacyc.compound:CPD-21826,MNXM507590
metacyc.compound:CPD-12856,MNXM5076
metacyc.compound:CPD-18966,MNXM507600
metacyc.compound:CPD-19529,MNXM507630
metacyc.compound:CPD-24420,MNXM50769
metacyc.compound:CPD-24422,MNXM50769
metacyc.compound:CPD-24414,MNXM50772
metacyc.compound:CPD-24416,MNXM50772
metacyc.compound:CPD0-1251,MNXM50775
metacyc.compound:CPD0-1253,MNXM50778
metacyc.compound:CPD-19091,MNXM50784
metacyc.compound:CPD-9850,MNXM50785
metacyc.compound:CPD-9849,MNXM50786
metacyc.compound:CPD-23747,MNXM50792
metacyc.compound:CPD-6965,MNXM50807
metacyc.compound:CPD0-1718,MNXM50809
metacyc.compound:DIHYDROTHYMIDINE,MNXM50827
metacyc.compound:CPD-843,MNXM5083
metacyc.compound:CPD-845,MNXM5084
metacyc.compound:CPD0-1438,MNXM50868
metacyc.compound:CPD-13142,MNXM50875
metacyc.compound:CIS-P-COUMARATE,MNXM5088
metacyc.compound:CPD-9728,MNXM509
metacyc.compound:CPD-4591,MNXM50956
metacyc.compound:DIMETHYL-CITRACONATE,MNXM50976
metacyc.compound:DIMETHYLSUBERIMIDATE,MNXM50997
metacyc.compound:CPD-8679,MNXM5100
metacyc.compound:CPD-8680,MNXM5101
metacyc.compound:DINITROPHENYLHYDRAZINE,MNXM51042
metacyc.compound:CPD-11541,MNXM5105
metacyc.compound:CPD-6622,MNXM5106
metacyc.compound:CPD0-2355,MNXM51068
metacyc.compound:CPD0-1424,MNXM51074
metacyc.compound:CPD-12729,MNXM5108
metacyc.compound:CPD-19318,MNXM510870
metacyc.compound:CPD-16542,MNXM5109
metacyc.compound:CPD-20639,MNXM51090
metacyc.compound:5-10-METHENYL-THF,MNXM511
metacyc.compound:CPD-577,MNXM5111
metacyc.compound:NITROGEN-OXIDE,MNXM51114
metacyc.compound:Dioxindole-3-Acetyl-3-O-hexoses,MNXM51117
metacyc.compound:CPD0-1437,MNXM51129
metacyc.compound:CPD-12249,MNXM5113
metacyc.compound:CPD66-46,MNXM51134
metacyc.compound:CPD66-45,MNXM51135
metacyc.compound:dihomogammalinolenoyl-2-enoyl-acp,MNXM511433
metacyc.compound:CPD-24412,MNXM511439
metacyc.compound:Dihydroquercetins,MNXM511444
metacyc.compound:CPD-14949,MNXM511454
metacyc.compound:CPD-19189,MNXM511466
metacyc.compound:CPD0-2629,MNXM511469
metacyc.compound:CPD-19441,MNXM511529
metacyc.compound:CPD0-1260,MNXM511538
metacyc.compound:CPD-18739,MNXM51155
metacyc.compound:CPD-17639,MNXM511592
metacyc.compound:D-GALACTOSAMINE-6-PHOSPHATE,MNXM5116
metacyc.compound:CPD-20889,MNXM511602
metacyc.compound:CPD0-2613,MNXM511611
metacyc.compound:CPD-11586,MNXM51172
metacyc.compound:CPD0-2603,MNXM511757
metacyc.compound:CPD-18325,MNXM511781
metacyc.compound:CPD-18326,MNXM511782
metacyc.compound:CPD-20974,MNXM511790
metacyc.compound:CPD-12952,MNXM5118
metacyc.compound:CPD-14952,MNXM511817
metacyc.compound:CPD-11394,MNXM51182
metacyc.compound:CPD-19989,MNXM511853
metacyc.compound:CPD-13588,MNXM511872
metacyc.compound:CPD-7963,MNXM5119
metacyc.compound:CPD-19194,MNXM511904
metacyc.compound:CPD-19195,MNXM511906
metacyc.compound:CPD-13885,MNXM5120
metacyc.compound:CPD-19392,MNXM512035
metacyc.compound:CPD-17082,MNXM512047
metacyc.compound:CPD0-2433,MNXM51207
metacyc.compound:CPD-7126,MNXM512074
metacyc.compound:DELTA-TOCOPHEROL,MNXM5121
metacyc.compound:DIPROPYLETHER,MNXM51214
metacyc.compound:CPD-18317,MNXM512152
metacyc.compound:CPD-18646,MNXM512159
metacyc.compound:CPD-18645,MNXM512160
metacyc.compound:CPD-19128,MNXM512163
metacyc.compound:CPD-18180,MNXM512164
metacyc.compound:DERMATAN-L-IDURONATE,MNXM5123
metacyc.compound:CPD-9674,MNXM5126
metacyc.compound:DIETHYLPHOSPHATE,MNXM5127
metacyc.compound:CPD0-2389,MNXM51270
metacyc.compound:DISULFIRAM,MNXM51297
metacyc.compound:CPD-7987,MNXM51298
metacyc.compound:CPD-4841,MNXM5133
metacyc.compound:CPD-3735,MNXM51337
metacyc.compound:DIUMYCIN,MNXM51345
metacyc.compound:CPD-7990,MNXM51366
metacyc.compound:DL-5-METHYLHYDANTOIN,MNXM51374
metacyc.compound:CPD-12875,MNXM5139
metacyc.compound:CPD0-1901,MNXM51406
metacyc.compound:CPD0-1900,MNXM51407
metacyc.compound:CPD-8857,MNXM51409
metacyc.compound:CPD0-1720,MNXM51410
metacyc.compound:CPD-15596,MNXM5142
metacyc.compound:CPD-10282,MNXM51429
metacyc.compound:CPD-7845,MNXM51434
metacyc.compound:CPD-7825,MNXM51439
metacyc.compound:CPD-13987,MNXM5144
metacyc.compound:CPD-7823,MNXM51440
metacyc.compound:CPD-7822,MNXM51441
metacyc.compound:CPD-7824,MNXM51442
metacyc.compound:CPD-7821,MNXM51443
metacyc.compound:CPD-7820,MNXM51444
metacyc.compound:CPD-7819,MNXM51446
metacyc.compound:CPD-10670,MNXM51465
metacyc.compound:CPD-11424,MNXM5147
metacyc.compound:CPD-7818,MNXM51475
metacyc.compound:CPD-8876,MNXM51477
metacyc.compound:CPD-7817,MNXM51478
metacyc.compound:CPD-7097,MNXM5148
metacyc.compound:CPD-9919,MNXM5149
metacyc.compound:CPD-10756,MNXM5150
metacyc.compound:CPD-17839,MNXM51503
metacyc.compound:CPD-17838,MNXM51504
metacyc.compound:CPD-17837,MNXM51505
metacyc.compound:DOLICHOL-GROUP,MNXM51508
metacyc.compound:CPD-13565,MNXM51510
metacyc.compound:Factor-X,MNXM5152
metacyc.compound:CPD-17830,MNXM51521
metacyc.compound:CPD-22128,MNXM51541
metacyc.compound:Oxidized-cytochromes-c2,MNXM5155
metacyc.compound:Reduced-cytochromes-c2,MNXM5156
metacyc.compound:Fibrinogen,MNXM5157
metacyc.compound:CPD-7881,MNXM51572
metacyc.compound:CPD-8463,MNXM51574
metacyc.compound:CPD-7814,MNXM51575
metacyc.compound:CPD-7816,MNXM51576
metacyc.compound:CPD-7815,MNXM51577
metacyc.compound:CPD-7813,MNXM51578
metacyc.compound:CPD-12716,MNXM5161
metacyc.compound:CPD-7172,MNXM51614
metacyc.compound:CPD-13047,MNXM5162
metacyc.compound:CPD-11900,MNXM51637
metacyc.compound:CPD-13982,MNXM51647
metacyc.compound:CPD-15495,MNXM51649
metacyc.compound:CPD-12336,MNXM5166
metacyc.compound:GERMANICOL,MNXM5168
metacyc.compound:CPD0-1468,MNXM51695
metacyc.compound:Light,MNXM517
metacyc.compound:Hyaluronan-NAc-glucosaminide,MNXM5172
metacyc.compound:CPD-20528,MNXM51766
metacyc.compound:CPD-8226,MNXM51767
metacyc.compound:Ecdysteroids,MNXM51782
metacyc.compound:CPD-17711,MNXM51791
metacyc.compound:INDOLE_ACETALDEHYDE,MNXM518
metacyc.compound:CPD-12083,MNXM5180
metacyc.compound:CPD-16932,MNXM51807
metacyc.compound:2INDANONE,MNXM5181
metacyc.compound:CPDQT-428,MNXM5182
metacyc.compound:EDDHA,MNXM51821
metacyc.compound:CPD-12373,MNXM5183
metacyc.compound:CPD-1861,MNXM5185
metacyc.compound:CPD0-1620,MNXM51859
metacyc.compound:EHNA,MNXM51866
metacyc.compound:CPD-7882,MNXM51868
metacyc.compound:CPD-7676,MNXM5187
metacyc.compound:CPD-7802,MNXM51873
metacyc.compound:CPD-7800,MNXM51874
metacyc.compound:CPD-7799,MNXM51875
metacyc.compound:CPD-7801,MNXM51876
metacyc.compound:CPD-7798,MNXM51877
metacyc.compound:ISOBUTANOL,MNXM5188
metacyc.compound:CPD-7796,MNXM51880
metacyc.compound:CPD-7000,MNXM5189
metacyc.compound:CPD-13335,MNXM5192
metacyc.compound:CPD-4821,MNXM5195
metacyc.compound:CPD-16009,MNXM51954
metacyc.compound:CPD-17667,MNXM51974
metacyc.compound:CPD-9443,MNXM5198
metacyc.compound:RED-COENZYME-F420,MNXM520
metacyc.compound:CPD-4543,MNXM52027
metacyc.compound:CPD-12093,MNXM52049
metacyc.compound:CPD-21016,MNXM52109
metacyc.compound:CPD-10285,MNXM5216
metacyc.compound:CPD-7398,MNXM5217
metacyc.compound:CPD-19316,MNXM521797
metacyc.compound:CPD0-1051,MNXM521805
metacyc.compound:CPD-18640,MNXM521830
metacyc.compound:CPD-13821,MNXM5220
metacyc.compound:CPD-13823,MNXM5221
metacyc.compound:CPD-24411,MNXM52233
metacyc.compound:CPD-24410,MNXM52234
metacyc.compound:Acyl-L-Lysines,MNXM5227
metacyc.compound:CPD-12602,MNXM5228
metacyc.compound:CPD-66,MNXM523
metacyc.compound:CPD-12274,MNXM5230
metacyc.compound:CPD-19052,MNXM52301
metacyc.compound:CPD-11748,MNXM5233
metacyc.compound:CPD-154,MNXM5235
metacyc.compound:CPD-576,MNXM5236
metacyc.compound:CPD-13878,MNXM52364
metacyc.compound:EPISTEROL,MNXM52365
metacyc.compound:N-CARBAMYL-L-GLUTAMATE,MNXM5237
metacyc.compound:CPD-12603,MNXM5241
metacyc.compound:CPD-20483,MNXM52422
metacyc.compound:CPD-15806,MNXM5244
metacyc.compound:CPD-9124,MNXM5246
metacyc.compound:CPD-16017,MNXM52466
metacyc.compound:CPD-109,MNXM5247
metacyc.compound:CPD6666-1,MNXM5250
metacyc.compound:CPD-14461,MNXM52575
metacyc.compound:CPD-19191,MNXM525844
metacyc.compound:CPD0-2583,MNXM525910
metacyc.compound:CPD0-2596,MNXM525982
metacyc.compound:P-NITROPHENOL,MNXM526
metacyc.compound:CPD-18968,MNXM526028
metacyc.compound:PHENOL-PHOSPHATE,MNXM5261
metacyc.compound:CPD-18227,MNXM526126
metacyc.compound:CPD-18225,MNXM526127
metacyc.compound:CPD-19196,MNXM526129
metacyc.compound:CPD-19216,MNXM526132
metacyc.compound:CPD-10149,MNXM526141
metacyc.compound:GUANOSINE_PENTAPHOSPHATE,MNXM526153
metacyc.compound:GUANOSINE_TETRAPHOSPHATE,MNXM526154
metacyc.compound:HAEMATOPORPHYRIN-IX,MNXM526182
metacyc.compound:CPD-21820,MNXM526254
metacyc.compound:PHORBOL-1213-DIBUTANOATE,MNXM5263
metacyc.compound:ESTRIOL-16A-GLUCURONIDE,MNXM52637
metacyc.compound:PHORBOL-13-BUTANOATE,MNXM5264
metacyc.compound:CPD-23318,MNXM52682
metacyc.compound:CPD-10467,MNXM52686
metacyc.compound:CPD0-1938,MNXM52702
metacyc.compound:CPD-10201,MNXM527178
metacyc.compound:CPD-19458,MNXM527247
metacyc.compound:CPD0-2585,MNXM527338
metacyc.compound:CPD-18753,MNXM527392
metacyc.compound:CPD-11735,MNXM5274
metacyc.compound:CPD-21628,MNXM52741
metacyc.compound:CPD-16381,MNXM527415
metacyc.compound:CPD-16383,MNXM527427
metacyc.compound:CPD-19576,MNXM527526
metacyc.compound:CPD-14969,MNXM527533
metacyc.compound:Phosphorylase-a,MNXM5276
metacyc.compound:CPD-14971,MNXM527615
metacyc.compound:CPD-21600,MNXM527623
metacyc.compound:CPD-10093,MNXM52763
metacyc.compound:CPD-15072,MNXM527643
metacyc.compound:CPD-23438,MNXM527659
metacyc.compound:CPD-18958,MNXM52766
metacyc.compound:CPD-19452,MNXM527661
metacyc.compound:CPD-21261,MNXM527667
metacyc.compound:CPD-21351,MNXM527667
metacyc.compound:CPD0-1946,MNXM527710
metacyc.compound:Digitoxose,MNXM527749
metacyc.compound:L-Digitoxopyranose,MNXM527749
metacyc.compound:CPD-10747,MNXM527751
metacyc.compound:CPD-17154,MNXM527754
metacyc.compound:CPD-21358,MNXM527765
metacyc.compound:CPD-18512,MNXM527794
metacyc.compound:CPD-15381,MNXM527799
metacyc.compound:CPD-11423,MNXM5278
metacyc.compound:CPD-18661,MNXM527814
metacyc.compound:CPD-19544,MNXM527826
metacyc.compound:CPD-18878,MNXM527838
metacyc.compound:CPD-22379,MNXM52785
metacyc.compound:CPD0-1149,MNXM52795
metacyc.compound:CPD-19679,MNXM527977
metacyc.compound:PALMITALDEHYDE,MNXM528
metacyc.compound:ETHYLACETIMIDATE,MNXM52813
metacyc.compound:EGTA,MNXM52816
metacyc.compound:CPD0-1457,MNXM52821
metacyc.compound:CPD0-1397,MNXM52824
metacyc.compound:CPD0-1075,MNXM52835
metacyc.compound:CPD0-2053,MNXM52836
metacyc.compound:CPD0-2054,MNXM52838
metacyc.compound:CPD-13654,MNXM5284
metacyc.compound:CPD-23989,MNXM52874
metacyc.compound:CPD-17609,MNXM52878
metacyc.compound:MESO-DIAMINOPIMELATE,MNXM529
metacyc.compound:Reduced-Factor-F420,MNXM5291
metacyc.compound:CPD-21667,MNXM52962
metacyc.compound:CPD-14910,MNXM52964
metacyc.compound:SECOLOGANATE,MNXM5297
metacyc.compound:CPD-14933,MNXM52979
metacyc.compound:CPD-13877,MNXM5298
metacyc.compound:CPD-15050,MNXM52983
metacyc.compound:SKATOLE,MNXM5299
metacyc.compound:CPD-367,MNXM530
metacyc.compound:CPD-4752,MNXM5300
metacyc.compound:CPD-16431,MNXM53005
metacyc.compound:CPD-12719,MNXM5301
metacyc.compound:CPD-21475,MNXM530533
metacyc.compound:CPD-5483,MNXM53061
metacyc.compound:CPD-18735,MNXM530983
metacyc.compound:CPD-20634,MNXM5310
metacyc.compound:CPD-22644,MNXM53109
metacyc.compound:CPD-9421,MNXM5311
metacyc.compound:Fatty-Aldehydes,MNXM53135
metacyc.compound:FE+4,MNXM53151
metacyc.compound:CPD-17070,MNXM53152
metacyc.compound:A-Clusters,MNXM53153
metacyc.compound:Binuclear-Copper-Centers,MNXM53153
metacyc.compound:C-Clusters,MNXM53153
metacyc.compound:CPD-5,MNXM53153
metacyc.compound:FeS-Centers,MNXM53153
metacyc.compound:Metal-sulfur-Clusters,MNXM53153
metacyc.compound:Ni-Fe-S-Clusters,MNXM53153
metacyc.compound:NiFe-Clusters,MNXM53153
metacyc.compound:CPD-23,MNXM53156
metacyc.compound:CPD0-2604,MNXM531630
metacyc.compound:CPD-13035,MNXM531633
metacyc.compound:CPD-16392,MNXM531682
metacyc.compound:CPD-16395,MNXM531687
metacyc.compound:CPD-18769,MNXM531692
metacyc.compound:CPD-12379,MNXM531732
metacyc.compound:CPD-12380,MNXM531732
metacyc.compound:CPD-12419,MNXM531732
metacyc.compound:MELANIN,MNXM531732
metacyc.compound:CPD-21113,MNXM53175
metacyc.compound:CPD-14535,MNXM531757
metacyc.compound:CPD-19456,MNXM531823
metacyc.compound:CPD-19455,MNXM531824
metacyc.compound:CPD-16619,MNXM531870
metacyc.compound:CPD-19594,MNXM531884
metacyc.compound:CPD-19593,MNXM531885
metacyc.compound:UBIQUINOL-30,MNXM5319
metacyc.compound:CPD-19197,MNXM531910
metacyc.compound:CPD-19215,MNXM531911
metacyc.compound:CPD-9729,MNXM531967
metacyc.compound:CPD-9725,MNXM531970
metacyc.compound:CPD-18431,MNXM531988
metacyc.compound:CPD-21168,MNXM53201
metacyc.compound:CPD-23538,MNXM53213
metacyc.compound:CPD-10314,MNXM5322
metacyc.compound:CPD-8966,MNXM53253
metacyc.compound:CPD-21718,MNXM53254
metacyc.compound:CPD-23258,MNXM53262
metacyc.compound:CPD-19639,MNXM53278
metacyc.compound:CPD-12949,MNXM5330
metacyc.compound:CPD-21742,MNXM53302
metacyc.compound:CPD-13857,MNXM5331
metacyc.compound:CPD-16534,MNXM53319
metacyc.compound:CPD-13375,MNXM5333
metacyc.compound:CPD-23992,MNXM53367
metacyc.compound:CPD-13503,MNXM53373
metacyc.compound:3-4DH3-4DHFLUORENE,MNXM5338
metacyc.compound:CPD-10883,MNXM5339
metacyc.compound:CPD-8241,MNXM5340
metacyc.compound:CPD-8755,MNXM5341
metacyc.compound:CPD-8756,MNXM5342
metacyc.compound:FLAVONOL-3-O-L-RHAMNOSYLGLUCOSIDE,MNXM53427
metacyc.compound:ETF-Oxidized,MNXM53428
metacyc.compound:CPD-12879,MNXM5344
metacyc.compound:CPD-863,MNXM5345
metacyc.compound:CPD-8236,MNXM5346
metacyc.compound:CPD-8809,MNXM5347
metacyc.compound:CPD-21282,MNXM53485
metacyc.compound:CPD-13396,MNXM5349
metacyc.compound:CPD-4223,MNXM5350
metacyc.compound:CPD-4123,MNXM5351
metacyc.compound:CPD-22387,MNXM53515
metacyc.compound:CPD-13657,MNXM5352
metacyc.compound:CPD-3630,MNXM5353
metacyc.compound:CPD-24396,MNXM53546
metacyc.compound:CPD-13850,MNXM5355
metacyc.compound:CPD-10609,MNXM5357
metacyc.compound:CPD-23257,MNXM53575
metacyc.compound:CPD-8767,MNXM5358
metacyc.compound:CPD-10623,MNXM5359
metacyc.compound:CPD-4921,MNXM5361
